date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2022-06-07,Simple alpha + EWMA + Basic + One-Step,2.867888273948815,2.166522813843333,0.011735039671061124,0.011128332613441644,0.17915696245513366,0.0006067070576194799,0.0027823823451414314
2022-06-07,Simple alpha + EWMA + Basic + Two-Step,2.8705247551975415,2.1586850948973306,0.011751577559319755,0.011126802595547278,0.1857048667280476,0.0006247749637724758,0.0027823823451414314
2022-06-07,Simple alpha + EWMA + Enhanced + One-Step,3.1169207390036417,2.9209603420444488,0.013762098467402723,0.01362068779010965,0.04999981247247457,0.00014141067729307215,0.0027823823451414314
2022-06-07,Simple alpha + EWMA + Enhanced + Two-Step,2.8233217154675505,2.6453975294783505,0.014273843049054396,0.014132360861121709,0.05004071145518495,0.0001414821879326861,0.0027823823451414314
2022-06-07,Simple alpha + SampleCov + Basic + One-Step,2.5020302998708654,1.9087091669431373,0.0139366890905155,0.013258486290773397,0.18633916772443113,0.0006782027997421021,0.0027823823451414314
2022-06-07,Simple alpha + SampleCov + Basic + Two-Step,2.502776750829952,1.901188671235675,0.013919364461748143,0.01322767963680982,0.19030842824730534,0.0006916848249383229,0.0027823823451414314
2022-06-07,Simple alpha + SampleCov + Enhanced + One-Step,2.801006166379374,2.6255329651572477,0.01591878314960635,0.015777432527860097,0.04995077025716227,0.00014135062174625436,0.0027823823451414314
2022-06-07,Simple alpha + SampleCov + Enhanced + Two-Step,2.670670922205742,2.5023712605596478,0.015481080073159214,0.015339549601683409,0.05005260470786879,0.00014153047147580686,0.0027823823451414314
2022-06-08,AR1 alpha + EWMA + Basic + One-Step,2.931105410511476,1.9950198799637837,-0.01731629314246088,-0.01792637920443753,0.3839416755678316,0.0006100860619766466,0.0025829925294487115
2022-06-08,AR1 alpha + EWMA + Basic + Two-Step,2.9314919624887854,1.9822403704560947,-0.017308658420476953,-0.01795426827926366,0.3943185925961007,0.0006456098587867071,0.0025829925294487115
